"ID","Maths_points","Gender_factor","Drum_VR_W2_p","Drum_NA_W2_p","BAS_TS_Mat_W2","SDQ_emot_res_PCG_W2","SDQ_good_cond_PCG_W2","SDQ_focused_beha_PCG_W2","SDQ_positive_peer_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_equi","DEIS_binary_W2","Fee_paying_W2","Mixed","SDQ_emot_PCG_W2","SDQ_cond_PCG_W2","SDQ_hyper_PCG_W2","SDQ_peer_PCG_W2","Drum_VR_W2_p_std","Drum_NA_W2_p_std","BAS_TS_Mat_W2_std","PCG_Educ_W2_std","SCG_Educ_W2_std","Income_equi_std","SDQ_emot_PCG_W2_std","SDQ_cond_PCG_W2_std","SDQ_hyper_PCG_W2_std","SDQ_peer_PCG_W2_std","high_sdq_count","low_sdq_count","risk_group","maths_percentile","resilience","gender_binary","Income_equi_quint","low_income","high_income","low_educ_pcg","high_educ_pcg","low_educ_scg","high_educ_scg","Maths_points_jittered"
2314000,10,"Male",80,75,92,8,10,8,8,4,2,8000,0,0,1,2,0,2,2,0.689276165120653,0.88560660792047,-1.36885105691507,0.0280696226145673,-1.36023260338257,-1.05327866250306,0.215315315310994,-0.779839558814468,-0.1556782115533,0.729218873512679,1,1,"Moderate Risk",0.534214002642008,"Non-Resilient",1,1,1,0,0,1,1,0,10.0473083107732
2316000,11,"Male",70,75,114,10,10,9,10,6,6,25000,0,0,1,0,0,1,0,0.232999895703807,0.88560660792047,-0.148730562806059,1.64092722406997,1.5722426377044,0.718097550133038,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.594980184940555,"Not Applicable",1,5,0,1,0,1,0,1,10.9004391939845
2321000,9,"Male",70,55,117,10,10,7,10,5,4,11000,0,0,1,0,0,3,0,0.232999895703807,-0.00228635196560979,0.017649504572443,0.834498423342269,0.106005017160914,-0.740682860273162,-0.887029219871459,-0.779839558814468,0.296660782261584,-0.726143622596442,0,3,"Low Risk",0.239894319682959,"Not Applicable",1,2,1,0,0,1,0,1,8.91746290074661
2322000,10,"Male",45,60,129,10,10,8,10,3,2,7000,0,0,1,0,0,2,0,-0.907690777838306,0.21968688800591,0.683169774086452,-0.778359178113134,-1.36023260338257,-1.15747726324636,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.572523117569353,"Not Applicable",1,1,1,0,1,0,1,0,10.0803204029799
2324000,11,"Male",55,90,117,10,9,10,10,3,5,14000,0,0,0,0,1,0,0,-0.451414508421461,1.55152632783503,0.017649504572443,-0.778359178113134,0.839123827432658,-0.428087058043262,-0.887029219871459,0.021156797580425,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.878203434610304,"Not Applicable",1,3,1,0,1,0,0,1,11.0948315880727
2325000,9,"Male",45,40,10,10,9,5,9,3,3,17000,0,0,1,0,1,5,1,-0.907690777838306,-0.66820607188017,-5.91657289859413,-0.778359178113134,-0.627113793110829,-0.115491255813362,-0.887029219871459,0.021156797580425,1.20133876989135,0.00153762545811847,1,1,"Moderate Risk",0.268428005284016,"Non-Resilient",1,4,0,1,1,0,1,0,8.96215011961758
2326000,9,"Male",60,70,140,9,8,7,10,3,3,20000,0,0,0,1,2,3,0,-0.223276373713038,0.66363336794895,1.29323002114096,-0.778359178113134,-0.627113793110829,0.197104546416538,-0.335856952280232,0.822153153975318,0.296660782261584,-0.726143622596442,1,1,"Moderate Risk",0.314134742404227,"Non-Resilient",1,4,0,1,1,0,1,0,9.02839876972139
2333000,9,"Male",75,50,99,7,9,7,8,4,4,18000,0,0,1,3,1,3,2,0.46113803041223,-0.22425959193713,-0.98063089969857,0.0280696226145673,0.106005017160914,-0.011292655070062,0.766487582902221,0.021156797580425,0.296660782261584,0.729218873512679,2,0,"High Risk",0.315455746367239,"Non-Resilient",1,4,0,1,0,1,0,1,9.03071354669519
2335000,7,"Male",45,30,95,10,6,6,10,2,3,14000,0,0,0,0,4,4,0,-0.907690777838306,-1.11215255182321,-1.20247098953657,-1.58478797884084,-0.627113793110829,-0.428087058043262,-0.887029219871459,2.4241458667651,0.748999776076467,-0.726143622596442,2,2,"High Risk",0.0871862615587847,"Non-Resilient",1,3,1,0,1,0,1,0,7.02245639069006
2337000,6,"Male",50,45,117,9,7,4,9,3,3,10000,0,0,1,1,3,6,1,-0.679552643129884,-0.44623283190865,0.017649504572443,-0.778359178113134,-0.627113793110829,-0.844881461016462,-0.335856952280232,1.62314951037021,1.65367776370623,0.00153762545811847,2,0,"High Risk",0.0430647291941876,"Non-Resilient",1,2,1,0,1,0,1,0,6.07626426252537
2338000,11,"Male",70,95,145,10,10,10,10,3,6,30000,1,0,1,0,0,0,0,0.232999895703807,1.77349956780655,1.57053013343846,-0.778359178113134,1.5722426377044,1.23909055384954,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.825099075297226,"Not Applicable",1,5,0,1,1,0,0,1,11.0562992856838
2339000,7,"Male",90,45,110,9,10,10,8,4,2,14000,1,0,1,1,0,0,2,1.1455524345375,-0.44623283190865,-0.370570652644062,0.0280696226145673,-1.36023260338257,-0.428087058043262,-0.335856952280232,-0.779839558814468,-1.06035619918307,0.729218873512679,1,2,"Low Risk",0.0657859973579921,"Not Applicable",1,3,1,0,0,1,1,0,6.96087681110948
2342000,11,"Male",70,90,117,10,7,7,10,3,3,18000,0,0,0,0,3,3,0,0.232999895703807,1.55152632783503,0.017649504572443,-0.778359178113134,-0.627113793110829,-0.011292655070062,-0.887029219871459,1.62314951037021,0.296660782261584,-0.726143622596442,1,2,"Low Risk",0.61003963011889,"Not Applicable",1,4,0,1,1,0,1,0,10.9108026467264
2343000,8,"Male",50,45,103,9,6,1,8,3,3,11000,0,0,1,1,4,9,2,-0.679552643129884,-0.44623283190865,-0.758790809860567,-0.778359178113134,-0.627113793110829,-0.740682860273162,-0.335856952280232,2.4241458667651,3.01069474515088,0.729218873512679,3,0,"High Risk",0.164332892998679,"Non-Resilient",1,2,1,0,1,0,1,0,7.9892637450248
2344000,12,"Male",100,85,129,9,10,10,8,5,5,16000,0,0,1,1,0,0,2,1.60182870395434,1.32955308786351,0.683169774086452,0.834498423342269,0.839123827432658,-0.219689856556662,-0.335856952280232,-0.779839558814468,-1.06035619918307,0.729218873512679,1,2,"Low Risk",0.939233817701453,"Not Applicable",1,3,1,0,0,1,0,1,11.9852035034914
2345000,9,"Male",85,65,117,10,9,8,8,3,3,14000,0,0,1,0,1,2,2,0.917414299829076,0.44166012797743,0.017649504572443,-0.778359178113134,-0.627113793110829,-0.428087058043262,-0.887029219871459,0.021156797580425,-0.1556782115533,0.729218873512679,1,1,"Moderate Risk",0.313870541611625,"Non-Resilient",1,3,1,0,1,0,1,0,9.02738535529934
2346000,11,"Male",60,50,107,10,9,10,10,5,4,10000,0,0,1,0,1,0,0,-0.223276373713038,-0.22425959193713,-0.536950720022564,0.834498423342269,0.106005017160914,-0.844881461016462,-0.887029219871459,0.021156797580425,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.812945838837516,"Not Applicable",1,2,1,0,0,1,0,1,11.0489404802676
2348000,12,"Male",100,95,129,5,9,10,7,5,5,44000,0,1,0,5,1,0,3,1.60182870395434,1.77349956780655,0.683169774086452,0.834498423342269,0.839123827432658,2.69787096425574,1.86883211808467,0.021156797580425,-1.06035619918307,1.45690012156724,2,1,"High Risk",0.959841479524439,"Resilient",1,5,0,1,0,1,0,1,12.0178704643156
2350000,11,"Male",70,45,95,9,7,0,10,5,6,18000,0,0,0,1,3,10,0,0.232999895703807,-0.44623283190865,-1.20247098953657,0.834498423342269,1.5722426377044,-0.011292655070062,-0.335856952280232,1.62314951037021,3.46303373896577,-0.726143622596442,2,1,"High Risk",0.732100396301189,"Resilient",1,4,0,1,0,1,0,1,10.9925707478076
2352000,6,"Male",35,20,95,5,8,5,8,3,2,13000,0,0,1,5,2,5,2,-1.36396704725515,-1.55609903176625,-1.20247098953657,-0.778359178113134,-1.36023260338257,-0.532285658786562,1.86883211808467,0.822153153975318,1.20133876989135,0.729218873512679,4,0,"High Risk",0.0190224570673712,"Non-Resilient",1,3,1,0,1,0,1,0,5.94387443871237
2355000,8,"Male",20,40,103,9,10,6,4,3,4,20000,0,0,0,1,0,4,6,-2.04838145138042,-0.66820607188017,-0.758790809860567,-0.778359178113134,0.106005017160914,0.197104546416538,-0.335856952280232,-0.779839558814468,0.748999776076467,3.63994386573092,2,1,"High Risk",0.165918097754293,"Non-Resilient",1,4,0,1,1,0,0,1,7.99069587551057
2357000,6,"Male",60,30,103,7,9,8,8,3,3,12000,1,0,1,3,1,2,2,-0.223276373713038,-1.11215255182321,-0.758790809860567,-0.778359178113134,-0.627113793110829,-0.636484259529862,0.766487582902221,0.021156797580425,-0.1556782115533,0.729218873512679,2,0,"High Risk",0.0383091149273448,"Non-Resilient",1,2,1,0,1,0,1,0,6.05351082221605
2358000,11,"Male",90,55,131,8,10,3,9,5,5,22000,0,0,0,2,0,7,1,1.1455524345375,-0.00228635196560979,0.794089819005453,0.834498423342269,0.839123827432658,0.405501747903138,0.215315315310994,-0.779839558814468,2.10601675752112,0.00153762545811847,1,1,"Moderate Risk",0.67107001321004,"Resilient",1,5,0,1,0,1,0,1,10.9516479900107
2359000,10,"Male",50,20,114,9,10,10,9,3,3,19000,0,0,0,1,0,0,1,-0.679552643129884,-1.55609903176625,-0.148730562806059,-0.778359178113134,-0.627113793110829,0.092905945673238,-0.335856952280232,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.526816380449141,"Not Applicable",1,4,0,1,1,0,1,0,10.0414683490992
2362000,8,"Male",35,35,124,8,8,1,10,4,3,17000,0,0,1,2,2,9,0,-1.36396704725515,-0.890179311851689,0.405869661788948,0.0280696226145673,-0.627113793110829,-0.115491255813362,0.215315315310994,0.822153153975318,3.01069474515088,-0.726143622596442,2,1,"High Risk",0.207926023778071,"Non-Resilient",1,4,0,1,0,1,1,0,8.0557451099623
2364000,8,"Male",25,20,99,10,10,9,10,3,3,23000,0,0,0,0,0,1,0,-1.820243316672,-1.55609903176625,-0.98063089969857,-0.778359178113134,-0.627113793110829,0.509700348646438,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.153500660501981,"Not Applicable",1,5,0,1,1,0,1,0,7.97730028443038
2366000,12,"Male",95,90,131,10,7,9,10,3,4,16000,0,0,0,0,3,1,0,1.37369056924592,1.55152632783503,0.794089819005453,-0.778359178113134,0.106005017160914,-0.219689856556662,-0.887029219871459,1.62314951037021,-0.608017205368183,-0.726143622596442,1,3,"Low Risk",0.924966974900925,"Not Applicable",1,4,0,1,1,0,0,1,11.9617121237796
2367000,11,"Male",100,75,140,9,7,8,9,6,3,23000,0,0,0,1,3,2,1,1.60182870395434,0.88560660792047,1.29323002114096,1.64092722406997,-0.627113793110829,0.509700348646438,-0.335856952280232,1.62314951037021,-0.1556782115533,0.00153762545811847,1,0,"Moderate Risk",0.626948480845443,"Resilient",1,5,0,1,0,1,1,0,10.9221563618165
2368000,10,"Male",40,80,131,8,6,6,9,6,3,12000,0,0,0,2,4,4,1,-1.13582891254673,1.10757984789199,0.794089819005453,1.64092722406997,-0.627113793110829,-0.636484259529862,0.215315315310994,2.4241458667651,0.748999776076467,0.00153762545811847,2,0,"High Risk",0.479260237780713,"Non-Resilient",1,2,1,0,0,1,1,0,9.99597812001593
2369000,11,"Male",75,90,140,9,10,10,10,3,5,23000,0,0,0,1,0,0,0,0.46113803041223,1.55152632783503,1.29323002114096,-0.778359178113134,0.839123827432658,0.509700348646438,-0.335856952280232,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.808982826948481,"Not Applicable",1,5,0,1,1,0,0,1,11.0473484178539
2370000,3,"Male",70,45,89,7,9,8,7,4,4,25000,0,0,0,3,1,2,3,0.232999895703807,-0.44623283190865,-1.53523112429358,0.0280696226145673,0.106005017160914,0.718097550133038,0.766487582902221,0.021156797580425,-0.1556782115533,1.45690012156724,2,0,"High Risk",0.000792602377807133,"Non-Resilient",1,5,0,1,0,1,0,1,3.00354444202967
2371000,11,"Male",55,90,131,7,10,5,10,4,5,34000,0,0,0,3,0,5,0,-0.451414508421461,1.55152632783503,0.794089819005453,0.0280696226145673,0.839123827432658,1.65588495682274,0.766487582902221,-0.779839558814468,1.20133876989135,-0.726143622596442,2,2,"High Risk",0.862615587846764,"Resilient",1,5,0,1,0,1,0,1,11.0846569846384
2372000,10,"Male",60,70,135,10,9,10,9,4,6,20000,0,0,1,0,1,0,1,-0.223276373713038,0.66363336794895,1.01592990884346,0.0280696226145673,1.5722426377044,0.197104546416538,-0.887029219871459,0.021156797580425,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.36776750330251,"Not Applicable",1,4,0,1,0,1,0,1,9.90289171654731
2373000,9,"Male",65,35,117,10,9,9,9,2,3,12000,0,0,1,0,1,1,1,0.00486176099538475,-0.890179311851689,0.017649504572443,-1.58478797884084,-0.627113793110829,-0.636484259529862,-0.887029219871459,0.021156797580425,-0.608017205368183,0.00153762545811847,0,2,"Low Risk",0.353500660501981,"Not Applicable",1,2,1,0,1,0,1,0,9.08325726371259
2375000,11,"Male",45,20,103,10,10,10,10,5,6,22000,0,0,0,0,0,0,0,-0.907690777838306,-1.55609903176625,-0.758790809860567,0.834498423342269,1.5722426377044,0.405501747903138,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.765125495376486,"Not Applicable",1,5,0,1,0,1,0,1,11.0159219270106
2377000,9,"Male",20,25,85,8,10,6,9,4,3,16000,0,0,0,2,0,4,1,-2.04838145138042,-1.33412579179473,-1.75707121413158,0.0280696226145673,-0.627113793110829,-0.219689856556662,0.215315315310994,-0.779839558814468,0.748999776076467,0.00153762545811847,1,1,"Moderate Risk",0.338969616908851,"Non-Resilient",1,4,0,1,0,1,1,0,9.06171377054416
2378000,11,"Male",70,60,121,9,9,9,7,4,6,20000,0,0,0,1,1,1,3,0.232999895703807,0.21968688800591,0.239489594410446,0.0280696226145673,1.5722426377044,0.197104546416538,-0.335856952280232,0.021156797580425,-0.608017205368183,1.45690012156724,1,1,"Moderate Risk",0.721532364597094,"Resilient",1,4,0,1,0,1,0,1,10.9867117593065
2379000,10,"Male",80,50,121,10,10,9,8,5,5,28000,0,0,0,0,0,1,2,0.689276165120653,-0.22425959193713,0.239489594410446,0.834498423342269,0.839123827432658,1.03069335236294,-0.887029219871459,-0.779839558814468,-0.608017205368183,0.729218873512679,1,3,"Low Risk",0.434874504623514,"Not Applicable",1,5,0,1,0,1,0,1,9.96289998404682
2380000,12,"Male",75,95,131,10,10,10,10,5,6,22000,0,0,0,0,0,0,0,0.46113803041223,1.77349956780655,0.794089819005453,0.834498423342269,1.5722426377044,0.405501747903138,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.936327608982827,"Not Applicable",1,5,0,1,0,1,0,1,11.981765154982
2382000,8,"Male",70,10,114,10,10,5,10,4,3,16000,0,0,0,0,0,5,0,0.232999895703807,-2.00004551170929,-0.148730562806059,0.0280696226145673,-0.627113793110829,-0.219689856556662,-0.887029219871459,-0.779839558814468,1.20133876989135,-0.726143622596442,1,3,"Low Risk",0.143725231175694,"Not Applicable",1,4,0,1,0,1,1,0,7.95951784024946
2383000,12,"Male",95,65,128,10,8,6,10,3,5,26000,0,0,1,0,2,4,0,1.37369056924592,0.44166012797743,0.627709751626951,-0.778359178113134,0.839123827432658,0.822296150876338,-0.887029219871459,0.822153153975318,0.748999776076467,-0.726143622596442,2,2,"High Risk",0.901188903566711,"Resilient",1,5,0,1,1,0,0,1,11.9240290443879
2384000,10,"Male",60,70,114,10,10,10,10,5,5,13000,0,0,1,0,0,0,0,-0.223276373713038,0.66363336794895,-0.148730562806059,0.834498423342269,0.839123827432658,-0.532285658786562,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.426948480845443,"Not Applicable",1,3,1,0,0,1,0,1,9.95567439165898
2386000,12,"Male",100,85,161,10,8,6,5,5,6,32000,0,1,1,0,2,4,5,1.60182870395434,1.32955308786351,2.45789049279047,0.834498423342269,1.5722426377044,1.44748775533614,-0.887029219871459,0.822153153975318,0.748999776076467,2.91226261767636,3,1,"High Risk",0.91994715984148,"Resilient",1,5,0,1,0,1,0,1,11.9551118201576
2387000,6,"Male",55,30,95,9,8,6,6,3,5,22000,0,0,0,1,2,4,4,-0.451414508421461,-1.11215255182321,-1.20247098953657,-0.778359178113134,0.839123827432658,0.405501747903138,-0.335856952280232,0.822153153975318,0.748999776076467,2.1845813696218,3,0,"High Risk",0.0245706737120211,"Non-Resilient",1,5,0,1,1,0,0,1,5.96805608877912
2388000,8,"Male",80,35,117,9,10,7,10,6,5,12000,0,1,1,1,0,3,0,0.689276165120653,-0.890179311851689,0.017649504572443,1.64092722406997,0.839123827432658,-0.636484259529862,-0.335856952280232,-0.779839558814468,0.296660782261584,-0.726143622596442,0,2,"Low Risk",0.117833553500661,"Not Applicable",1,2,1,0,0,1,0,1,7.90366818662733
2389000,10,"Male",95,25,95,9,8,6,7,5,3,17000,0,0,0,1,2,4,3,1.37369056924592,-1.33412579179473,-1.20247098953657,0.834498423342269,-0.627113793110829,-0.115491255813362,-0.335856952280232,0.822153153975318,0.748999776076467,1.45690012156724,3,0,"High Risk",0.538441215323646,"Non-Resilient",1,4,0,1,0,1,1,0,10.0521790711209
2392000,12,"Male",100,70,124,6,10,10,8,5,6,25000,0,1,1,4,0,0,2,1.60182870395434,0.66363336794895,0.405869661788948,0.834498423342269,1.5722426377044,0.718097550133038,1.31765985049345,-0.779839558814468,-1.06035619918307,0.729218873512679,2,2,"High Risk",0.942404227212682,"Resilient",1,5,0,1,0,1,0,1,11.9894330233801
2394000,10,"Male",70,85,117,9,10,10,8,4,5,14000,0,0,0,1,0,0,2,0.232999895703807,1.32955308786351,0.017649504572443,0.0280696226145673,0.839123827432658,-0.428087058043262,-0.335856952280232,-0.779839558814468,-1.06035619918307,0.729218873512679,1,2,"Low Risk",0.504887714663144,"Not Applicable",1,3,1,0,0,1,0,1,10.020235550683
2397000,11,"Male",90,90,131,10,9,9,6,4,5,15000,0,1,1,0,1,1,4,1.1455524345375,1.55152632783503,0.794089819005453,0.0280696226145673,0.839123827432658,-0.323888457299962,-0.887029219871459,0.021156797580425,-0.608017205368183,2.1845813696218,1,2,"Low Risk",0.625627476882431,"Not Applicable",1,3,1,0,0,1,0,1,10.9209786780644
2398000,12,"Male",75,65,140,10,9,5,10,4,6,28000,0,1,1,0,1,5,0,0.46113803041223,0.44166012797743,1.29323002114096,0.0280696226145673,1.5722426377044,1.03069335236294,-0.887029219871459,0.021156797580425,1.20133876989135,-0.726143622596442,1,2,"Low Risk",0.888243064729194,"Not Applicable",1,5,0,1,0,1,0,1,11.9063402185217
2403000,8,"Male",60,35,117,8,10,6,9,4,4,38000,0,1,0,2,0,4,1,-0.223276373713038,-0.890179311851689,0.017649504572443,0.0280696226145673,0.106005017160914,2.07267935979594,0.215315315310994,-0.779839558814468,0.748999776076467,0.00153762545811847,1,1,"Moderate Risk",0.132364597093791,"Non-Resilient",1,5,0,1,0,1,0,1,7.9369254485704
2404000,10,"Male",75,80,124,10,10,10,10,4,3,18000,0,0,1,0,0,0,0,0.46113803041223,1.10757984789199,0.405869661788948,0.0280696226145673,-0.627113793110829,-0.011292655070062,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.371994715984148,"Not Applicable",1,4,0,1,0,1,1,0,9.90628024274483
2405000,11,"Male",50,65,117,9,10,8,10,4,2,12000,0,0,0,1,0,2,0,-0.679552643129884,0.44166012797743,0.017649504572443,0.0280696226145673,-1.36023260338257,-0.636484259529862,-0.335856952280232,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,2,"Low Risk",0.868163804491414,"Not Applicable",1,2,1,0,0,1,1,0,11.0877637112979
2406000,10,"Male",90,75,131,9,9,4,10,5,5,16000,0,0,1,1,1,6,0,1.1455524345375,0.88560660792047,0.794089819005453,0.834498423342269,0.839123827432658,-0.219689856556662,-0.335856952280232,0.021156797580425,1.65367776370623,-0.726143622596442,1,1,"Moderate Risk",0.481373844121532,"Non-Resilient",1,4,0,1,0,1,0,1,9.99817826077342
2407000,6,"Male",70,25,89,8,10,9,8,4,5,31000,0,0,1,2,0,1,2,0.232999895703807,-1.33412579179473,-1.53523112429358,0.0280696226145673,0.839123827432658,1.34328915459284,0.215315315310994,-0.779839558814468,-0.608017205368183,0.729218873512679,1,2,"Low Risk",0.039894319682959,"Not Applicable",1,5,0,1,0,1,0,1,6.06049651959911
2409000,11,"Male",70,75,121,10,10,5,10,6,6,22000,0,0,1,0,0,5,0,0.232999895703807,0.88560660792047,0.239489594410446,1.64092722406997,1.5722426377044,0.405501747903138,-0.887029219871459,-0.779839558814468,1.20133876989135,-0.726143622596442,1,3,"Low Risk",0.759313077939234,"Not Applicable",1,5,0,1,0,1,0,1,11.0119187061209
2411000,10,"Male",65,40,129,5,8,6,9,4,3,15000,0,0,1,5,2,4,1,0.00486176099538475,-0.66820607188017,0.683169774086452,0.0280696226145673,-0.627113793110829,-0.323888457299962,1.86883211808467,0.822153153975318,0.748999776076467,0.00153762545811847,3,0,"High Risk",0.387846763540291,"Non-Resilient",1,3,1,0,0,1,1,0,9.92197203156538
2415000,8,"Male",75,25,103,9,6,6,10,4,5,10000,1,0,1,1,4,4,0,0.46113803041223,-1.33412579179473,-0.758790809860567,0.0280696226145673,0.839123827432658,-0.844881461016462,-0.335856952280232,2.4241458667651,0.748999776076467,-0.726143622596442,2,1,"High Risk",0.117040951122853,"Non-Resilient",1,2,1,0,0,1,0,1,7.90210283966735
2416000,12,"Male",55,65,129,10,10,9,10,4,3,20000,0,1,1,0,0,1,0,-0.451414508421461,0.44166012797743,0.683169774086452,0.0280696226145673,-0.627113793110829,0.197104546416538,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.94002642007926,"Not Applicable",1,4,0,1,0,1,1,0,11.9864621591289
2418000,8,"Male",30,25,121,6,7,1,7,5,4,25000,0,0,1,4,3,9,3,-1.59210518196357,-1.33412579179473,0.239489594410446,0.834498423342269,0.106005017160914,0.718097550133038,1.31765985049345,1.62314951037021,3.01069474515088,1.45690012156724,4,0,"High Risk",0.135006605019815,"Non-Resilient",1,5,0,1,0,1,0,1,7.94142443914898
2420000,11,"Male",90,70,117,6,7,4,10,6,3,27000,0,0,0,4,3,6,0,1.1455524345375,0.66363336794895,0.017649504572443,1.64092722406997,-0.627113793110829,0.926494751619638,1.31765985049345,1.62314951037021,1.65367776370623,-0.726143622596442,3,1,"High Risk",0.831439894319683,"Resilient",1,5,0,1,0,1,1,0,11.0612579867244
2421000,10,"Male",90,80,135,9,6,2,8,6,3,11000,0,0,1,1,4,8,2,1.1455524345375,1.10757984789199,1.01592990884346,1.64092722406997,-0.627113793110829,-0.740682860273162,-0.335856952280232,2.4241458667651,2.558355751336,0.729218873512679,3,0,"High Risk",0.486922060766182,"Non-Resilient",1,2,1,0,0,1,1,0,10.0021987836808
2423000,9,"Male",50,65,145,6,9,6,10,6,6,26000,0,0,1,4,1,4,0,-0.679552643129884,0.44166012797743,1.57053013343846,1.64092722406997,1.5722426377044,0.822296150876338,1.31765985049345,0.021156797580425,0.748999776076467,-0.726143622596442,2,1,"High Risk",0.301188903566711,"Non-Resilient",1,5,0,1,0,1,0,1,9.00773730897345
2424000,11,"Male",85,85,129,8,7,9,9,3,5,14000,0,0,1,2,3,1,1,0.917414299829076,1.32955308786351,0.683169774086452,-0.778359178113134,0.839123827432658,-0.428087058043262,0.215315315310994,1.62314951037021,-0.608017205368183,0.00153762545811847,1,1,"Moderate Risk",0.864200792602378,"Resilient",1,3,1,0,1,0,0,1,11.0856200121809
2432000,12,"Male",90,100,124,8,8,5,10,6,6,25000,0,0,0,2,2,5,0,1.1455524345375,1.99547280777807,0.405869661788948,1.64092722406997,1.5722426377044,0.718097550133038,0.215315315310994,0.822153153975318,1.20133876989135,-0.726143622596442,2,1,"High Risk",0.894319682959049,"Resilient",1,5,0,1,0,1,0,1,11.9152335492428
