"ID","JC_Maths_Points","Cog_VR_W2","Cog_NA_W2","Cog_Matrices_W2","SDQ_Emo_Res_PCG_W2","SDQ_Good_Conduct_PCG_W2","SDQ_Focus_Behav_PCG_W2","SDQ_Posi_Peer_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_Quin_Eq_W2","DEIS_W2","Fee_Paying_W2","Mixed_W2","Gender_YP_W2","LC_Maths_Points","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","SDQ_Emo_Res_PCG_W3","SDQ_Good_Conduct_PCG_W3","SDQ_Focus_Behav_PCG_W3","SDQ_Posi_Peer_PCG_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","Fee_Paying_W3","Mixed_W3","Gender_YP_W3","JC_Maths_Standardized","LC_Maths_Standardized"
999000,10,50,40,114,9,8,7,9,6,5,5,0,0,0,1,37,23,3,7,10,9,10,8,6,5,4,0,0,0,1,-0.0528199401458571,-0.826889752826185
1007000,12,90,85,107,9,10,7,9,3,3,3,0,0,0,1,125,33,4,12,10,8,8,10,3,3,4,0,0,0,1,1.283830115446,1.67693554089356
1010000,12,60,75,140,3,10,7,6,5,4,5,0,0,0,1,125,24,4,4,8,7,10,5,5,4,3,0,0,0,1,1.283830115446,1.67693554089356
1011000,11,85,65,95,9,10,4,9,3,6,4,0,0,0,1,71,22,2,13,7,7,6,8,3,6,4,0,0,0,1,0.615505087650072,0.140497292474625
1016000,11,55,50,117,9,10,9,10,5,4,5,0,0,1,1,91,19,3,4,10,9,9,10,5,3,5,0,0,1,1,0.615505087650072,0.709548495592749
1018000,9,85,40,121,10,10,4,8,5,3,2,0,0,1,1,28,25,2,12,9,9,7,9,5,3,5,0,0,1,1,-0.721144967941786,-1.08296279422934
1020000,11,90,100,135,7,10,10,9,3,3,4,0,1,1,1,115,33,3,10,9,9,10,9,3,3,2,0,1,1,1,0.615505087650072,1.3924099393345
1026000,8,45,35,99,10,10,7,10,4,3,5,0,0,0,1,15,23,2,5,9,9,6,8,4,3,5,0,0,0,1,-1.38946999573772,-1.45284607625612
1032000,12,90,60,114,9,9,9,10,2,6,4,0,0,0,1,113,33,3,14,9,9,9,7,2,6,4,0,0,0,1,1.283830115446,1.33550481902268
1033000,12,95,70,117,10,10,9,8,5,5,4,0,0,0,1,113,30,2,11,9,9,7,10,5,5,4,0,0,0,1,1.283830115446,1.33550481902268
1044000,8,55,25,121,10,8,6,10,6,3,3,0,1,1,1,28,26,1,10,10,9,6,9,6,3,2,0,1,1,1,-1.38946999573772,-1.08296279422934
1049000,8,70,35,121,9,9,8,10,3,3,4,0,0,1,1,0,18,2,9,6,8,10,9,3,3,3,0,0,1,1,-1.38946999573772,-1.87963447859471
1053000,10,60,25,107,2,10,8,7,4,3,3,0,0,1,1,46,20,2,10,6,8,8,7,4,3,3,0,0,1,1,-0.0528199401458571,-0.570816711423029
1059000,7,25,30,85,6,7,2,10,3,3,3,0,0,1,1,15,16,2,5,2,5,3,8,3,1,1,0,0,1,1,-2.05779502353364,-1.45284607625612
1060000,11,95,35,121,9,7,3,6,5,4,2,0,0,1,1,70,32,3,13,6,7,1,7,5,4,3,0,0,1,1,0.615505087650072,0.112044732318719
1064000,10,85,40,107,10,10,3,9,3,5,2,0,0,1,1,80,34,3,7,10,9,5,8,3,3,5,0,0,1,1,-0.0528199401458571,0.396570333877781
1065000,11,85,100,129,10,9,6,10,6,5,5,0,0,1,1,100,22,4,9,10,9,6,10,3,5,4,0,0,1,1,0.615505087650072,0.965621536995904
1076000,7,85,45,114,7,9,10,10,2,3,1,0,0,0,1,45,23,3,10,9,9,10,10,2,3,1,0,0,0,1,-2.05779502353364,-0.599269271578936
1087000,7,50,20,85,7,10,9,10,4,3,3,0,0,1,1,15,19,1,10,8,9,10,10,3,3,2,0,0,1,1,-2.05779502353364,-1.45284607625612
1088000,10,95,55,110,8,7,4,8,5,6,5,0,0,1,1,91,22,1,8,10,7,7,10,5,6,5,0,0,0,1,-0.0528199401458571,0.709548495592749
1095000,10,90,70,85,8,9,9,10,5,6,5,0,0,1,1,37,22,3,8,7,9,7,9,5,6,5,0,0,1,1,-0.0528199401458571,-0.826889752826185
1100000,11,90,50,140,10,10,10,10,3,3,4,0,0,1,1,80,20,1,7,8,9,9,8,3,3,5,0,0,1,1,0.615505087650072,0.396570333877781
1116000,9,70,60,131,10,10,8,10,4,6,4,0,0,0,1,37,20,1,10,8,9,8,9,4,6,4,0,1,0,1,-0.721144967941786,-0.826889752826185
1118000,12,100,100,140,7,10,5,9,5,6,5,0,0,0,1,102,11,3,11,10,7,8,7,5,6,5,0,0,0,1,1.283830115446,1.02252665730772
1120000,10,35,60,92,9,9,7,10,3,1,2,0,0,0,1,20,27,3,9,10,8,6,10,3,1,3,0,0,0,1,-0.0528199401458571,-1.31058327547659
1125000,11,60,85,124,8,9,8,9,3,3,5,0,0,1,1,91,16,4,10,9,9,8,10,3,3,5,0,0,1,1,0.615505087650072,0.709548495592749
1126000,8,90,70,129,7,10,5,10,3,4,4,0,0,0,1,28,27,3,14,7,9,5,9,5,4,5,0,0,0,1,-1.38946999573772,-1.08296279422934
1133000,10,70,55,107,10,9,10,10,5,4,4,0,0,1,1,85,20,3,9,10,9,10,9,5,5,5,0,0,1,1,-0.0528199401458571,0.538833134657312
1136000,12,85,95,135,10,9,10,9,6,5,5,0,0,1,1,125,31,4,13,10,9,10,8,6,5,5,0,0,1,1,1.283830115446,1.67693554089356
1138000,11,80,90,145,8,8,9,10,4,4,5,0,0,0,1,95,15,2,7,9,9,10,8,3,3,5,0,0,0,1,0.615505087650072,0.823358736216373
1153000,10,50,15,99,10,8,4,10,6,3,4,0,0,1,1,0,17,3,11,10,7,4,9,6,3,5,0,0,1,1,-0.0528199401458571,-1.87963447859471
1155000,11,70,55,140,10,10,8,10,3,5,3,0,0,1,1,91,23,3,7,10,9,8,10,3,5,5,0,0,1,1,0.615505087650072,0.709548495592749
1159000,10,80,95,135,10,10,10,10,4,3,1,0,0,0,1,81,22,3,9,10,9,9,10,5,3,4,0,0,0,1,-0.0528199401458571,0.425022894033687
1160000,5,80,80,121,6,10,9,7,4,6,3,0,0,1,1,46,20,3,11,9,9,10,8,4,6,1,0,0,1,1,-3.3944450791255,-0.570816711423029
1180000,9,55,50,107,9,10,10,7,4,3,3,0,0,0,1,91,29,2,8,8,9,10,7,3,3,2,0,0,0,1,-0.721144967941786,0.709548495592749
1181000,10,50,55,114,10,10,9,10,6,5,5,0,0,0,1,37,15,4,7,10,9,10,10,6,5,5,0,0,0,1,-0.0528199401458571,-0.826889752826185
1188000,9,25,50,124,6,10,8,7,4,3,4,1,0,1,1,40,15,1,4,5,9,9,8,3,3,3,1,0,1,1,-0.721144967941786,-0.741532072358467
1190000,9,100,35,124,7,10,7,9,3,6,3,0,0,0,1,25,20,1,16,7,9,8,7,3,6,2,0,0,0,1,-0.721144967941786,-1.16832047469706
1196000,9,70,65,135,8,9,8,9,3,3,3,0,0,0,1,28,25,2,8,8,9,7,10,3,3,3,0,0,0,1,-0.721144967941786,-1.08296279422934
1208000,11,85,55,114,10,10,7,9,4,3,3,0,0,0,1,85,15,2,11,10,8,8,10,3,3,5,0,0,0,1,0.615505087650072,0.538833134657312
1211000,10,80,90,114,9,9,9,9,3,3,1,0,0,0,1,91,21,3,13,6,9,10,9,3,3,1,0,0,0,1,-0.0528199401458571,0.709548495592749
1215000,9,85,55,97,10,10,10,10,3,3,2,0,0,1,1,30,22,2,7,10,9,8,10,3,3,5,0,0,1,1,-0.721144967941786,-1.02605767391753
1224000,6,35,15,99,10,8,5,10,2,2,4,0,0,1,1,15,17,1,3,10,9,6,10,3,2,3,0,0,1,1,-2.72612005132957,-1.45284607625612
1233000,7,30,20,110,10,10,7,10,3,3,4,0,0,0,1,37,13,1,2,10,9,7,10,3,3,5,0,0,0,1,-2.05779502353364,-0.826889752826185
1248000,12,85,90,154,9,9,10,10,4,4,5,0,0,1,1,113,17,4,12,10,9,8,10,5,4,5,0,0,1,1,1.283830115446,1.33550481902268
1251000,10,70,70,117,9,10,9,10,3,3,4,0,0,1,1,45,28,2,5,9,9,6,10,3,3,4,0,0,1,1,-0.0528199401458571,-0.599269271578936
1252000,9,40,25,107,9,10,8,10,3,4,4,0,0,1,1,30,30,4,10,10,9,10,10,2,3,4,0,0,1,1,-0.721144967941786,-1.02605767391753
1257000,12,100,90,124,9,8,2,9,3,6,5,0,0,0,1,105,34,4,16,9,9,9,10,3,4,5,0,0,0,1,1.283830115446,1.10788433777544
1266000,9,50,40,110,10,10,6,9,6,2,5,0,0,1,1,35,33,3,12,10,9,10,9,6,2,5,0,0,1,1,-0.721144967941786,-0.883794873137997
1269000,9,75,45,103,8,10,4,10,5,3,3,0,0,0,1,35,29,4,9,9,9,4,10,5,3,4,0,0,0,1,-0.721144967941786,-0.883794873137997
1270000,11,85,100,124,9,10,10,9,3,2,1,0,0,0,1,102,24,3,6,9,8,10,9,3,2,1,0,0,0,1,0.615505087650072,1.02252665730772
1279000,12,95,100,161,7,9,9,9,6,6,5,0,0,1,1,125,27,4,13,9,9,10,8,5,5,5,0,0,1,1,1.283830115446,1.67693554089356
1291000,10,65,45,110,7,9,5,7,3,2,3,0,0,1,1,95,19,4,6,9,7,8,8,3,2,2,0,0,1,1,-0.0528199401458571,0.823358736216373
1299000,9,60,60,110,6,10,5,8,4,4,4,0,0,1,1,71,19,3,6,9,9,7,9,4,2,3,0,0,1,1,-0.721144967941786,0.140497292474625
1301000,12,85,95,161,10,10,9,8,3,3,4,0,0,0,1,105,30,4,16,9,9,9,8,3,3,5,0,0,0,1,1.283830115446,1.10788433777544
1323000,8,75,75,124,9,10,10,10,5,5,4,1,0,1,1,30,20,4,10,9,9,10,8,5,5,4,1,0,1,1,-1.38946999573772,-1.02605767391753
1325000,10,80,35,103,10,10,5,9,3,4,3,0,0,1,1,71,20,2,10,9,9,3,8,2,3,5,0,0,1,1,-0.0528199401458571,0.140497292474625
1331000,12,100,75,129,9,10,8,8,5,6,4,0,0,1,1,102,21,4,16,10,7,8,6,6,6,5,0,0,1,1,1.283830115446,1.02252665730772
1335000,11,100,85,140,8,9,10,10,4,6,3,0,0,1,1,37,20,3,14,8,9,10,8,4,6,3,0,0,1,1,0.615505087650072,-0.826889752826185
1337000,11,85,95,140,10,8,10,9,5,5,4,0,1,1,1,91,17,2,11,10,9,10,8,5,5,5,0,1,0,1,0.615505087650072,0.709548495592749
1350000,10,60,75,124,10,10,10,10,4,2,2,0,0,1,1,56,20,3,8,9,9,10,10,3,2,3,0,0,1,1,-0.0528199401458571,-0.286291109863968
1356000,10,45,40,95,6,8,4,8,3,6,4,0,0,1,1,30,31,3,12,7,7,7,9,3,6,2,0,0,0,1,-0.0528199401458571,-1.02605767391753
1391000,8,25,20,99,8,10,6,5,5,3,4,0,0,0,1,37,26,2,4,10,9,7,7,5,5,3,0,0,0,1,-1.38946999573772,-0.826889752826185
1405000,10,70,55,95,8,10,10,8,4,5,4,0,0,1,1,91,24,4,13,8,9,10,8,4,5,4,0,0,1,1,-0.0528199401458571,0.709548495592749
1407000,6,35,50,145,10,8,4,9,4,4,4,0,0,1,1,30,17,0,9,9,9,6,10,3,4,5,0,0,1,1,-2.72612005132957,-1.02605767391753
1408000,10,55,35,124,9,10,9,9,3,2,4,1,0,1,1,110,24,2,9,10,8,10,9,3,2,5,1,0,1,1,-0.0528199401458571,1.25014713855497
1413000,9,55,35,99,9,10,6,9,3,4,4,0,0,1,1,45,18,3,9,9,9,10,10,3,4,3,0,0,1,1,-0.721144967941786,-0.599269271578936
1431000,11,85,75,114,7,10,10,10,4,2,4,0,0,0,1,105,28,4,14,9,9,9,9,4,2,4,0,0,0,1,0.615505087650072,1.10788433777544
1435000,6,40,40,131,5,8,6,8,3,2,1,0,0,0,1,0,23,3,6,9,9,7,8,3,2,2,0,0,0,1,-2.72612005132957,-1.87963447859471
1456000,10,100,65,110,10,10,8,8,6,5,5,0,0,0,1,71,29,4,13,10,9,5,9,5,5,5,0,0,0,1,-0.0528199401458571,0.140497292474625
1457000,10,95,70,124,7,10,10,9,3,3,4,0,0,0,1,45,20,4,13,8,9,10,10,3,3,4,0,0,0,1,-0.0528199401458571,-0.599269271578936
1461000,11,85,100,129,10,10,7,9,5,5,5,0,0,0,1,115,24,4,13,10,9,7,10,5,5,5,0,0,0,1,0.615505087650072,1.3924099393345
1463000,11,70,95,117,7,8,7,7,5,3,4,0,0,0,1,100,27,3,7,9,8,10,9,5,3,3,0,0,0,1,0.615505087650072,0.965621536995904
1474000,11,65,60,135,10,9,9,10,3,4,3,0,0,1,1,110,18,4,9,10,8,7,8,3,5,2,0,0,1,1,0.615505087650072,1.25014713855497
1475000,9,35,70,95,10,10,10,10,3,3,2,0,0,1,1,15,13,3,9,8,9,9,8,3,3,1,0,0,1,1,-0.721144967941786,-1.45284607625612
1496000,8,50,25,114,10,10,8,8,3,4,4,0,0,1,1,46,26,1,8,10,9,9,10,3,4,2,0,0,1,1,-1.38946999573772,-0.570816711423029
1514000,10,60,40,124,8,10,2,10,5,4,5,0,0,0,1,37,22,3,7,10,9,5,10,4,4,5,0,1,0,1,-0.0528199401458571,-0.826889752826185
1516000,11,100,80,124,10,8,10,8,3,5,2,0,0,0,1,110,22,4,16,10,9,9,9,3,4,3,0,0,0,1,0.615505087650072,1.25014713855497
1518000,12,95,100,135,9,10,10,1,4,4,5,0,1,0,1,115,19,4,16,8,7,7,7,4,4,5,0,1,1,1,1.283830115446,1.3924099393345
1520000,11,90,50,121,9,9,8,10,6,5,5,0,1,1,1,102,23,4,8,7,7,10,9,5,5,5,0,1,1,1,0.615505087650072,1.02252665730772
1521000,10,95,70,129,9,9,7,10,6,3,5,0,1,0,1,85,33,4,15,8,7,5,10,5,3,5,0,1,0,1,-0.0528199401458571,0.538833134657312
1523000,11,85,95,95,9,10,10,10,5,4,5,0,1,0,1,102,22,2,8,10,9,8,10,4,4,5,0,1,0,1,0.615505087650072,1.02252665730772
1531000,12,90,85,124,8,8,4,7,6,6,5,0,0,1,1,102,24,3,13,10,8,7,9,6,6,5,0,0,1,1,1.283830115446,1.02252665730772
1536000,11,70,90,121,8,9,8,10,6,6,1,1,0,1,1,110,29,4,9,10,8,10,9,6,6,5,1,0,1,1,0.615505087650072,1.25014713855497
1537000,7,25,55,103,9,10,3,10,2,2,1,1,0,1,1,28,27,2,5,10,9,4,10,2,2,1,1,0,1,1,-2.05779502353364,-1.08296279422934
1540000,8,95,45,124,6,5,2,8,3,3,5,0,0,0,1,15,14,3,8,9,9,6,9,3,3,3,0,0,0,1,-1.38946999573772,-1.45284607625612
1544000,11,95,50,117,7,9,9,8,5,3,5,1,0,1,1,60,26,4,16,8,9,10,10,3,5,4,1,0,1,1,0.615505087650072,-0.172480869240343
1547000,11,85,60,124,7,10,10,6,5,5,5,0,0,0,1,91,26,2,14,8,9,8,8,5,5,5,0,0,0,1,0.615505087650072,0.709548495592749
1552000,11,65,60,124,10,9,8,10,3,3,4,0,0,1,1,60,19,3,10,10,9,8,8,3,2,4,0,0,1,1,0.615505087650072,-0.172480869240343
1557000,11,65,60,161,8,10,9,9,5,3,4,0,0,1,1,95,18,4,9,3,7,7,9,5,3,4,0,0,1,1,0.615505087650072,0.823358736216373
1560000,11,75,85,129,10,10,10,10,6,2,3,0,0,0,1,95,13,3,9,10,9,10,8,6,2,3,0,0,0,1,0.615505087650072,0.823358736216373
1562000,10,80,55,140,9,10,10,10,6,3,4,0,0,1,1,60,22,4,12,10,8,7,10,6,3,5,0,0,1,1,-0.0528199401458571,-0.172480869240343
1565000,10,75,60,103,7,7,2,9,4,3,4,0,0,0,1,95,18,4,7,10,9,5,10,3,3,5,0,0,0,1,-0.0528199401458571,0.823358736216373
1568000,9,65,30,107,8,7,6,10,4,2,5,0,0,1,1,25,23,3,10,10,7,4,10,4,2,5,0,0,1,1,-0.721144967941786,-1.16832047469706
1570000,11,95,90,154,9,9,5,8,5,6,4,0,0,1,1,115,30,4,17,9,8,7,6,5,6,5,0,1,0,1,0.615505087650072,1.3924099393345
1574000,11,85,70,110,9,9,8,10,3,5,5,0,0,0,1,105,16,4,12,10,7,10,10,3,5,5,0,0,0,1,0.615505087650072,1.10788433777544
1575000,12,60,100,107,7,9,10,9,6,6,5,0,1,0,1,113,29,3,13,8,8,10,9,5,5,5,0,1,0,1,1.283830115446,1.33550481902268
1581000,10,80,65,110,9,10,10,8,3,3,3,0,0,0,1,28,28,3,14,6,9,9,10,3,2,2,0,0,0,1,-0.0528199401458571,-1.08296279422934
1588000,11,60,40,131,10,10,6,10,5,3,5,0,0,1,1,113,23,4,9,10,9,8,9,5,3,3,0,0,1,1,0.615505087650072,1.33550481902268
1589000,11,55,40,110,10,9,9,10,3,6,1,0,0,0,1,70,21,2,10,10,8,10,8,3,6,3,0,0,0,1,0.615505087650072,0.112044732318719
1601000,12,45,55,131,8,9,5,10,5,6,5,0,1,0,1,113,19,4,6,10,9,6,10,6,6,5,0,1,0,1,1.283830115446,1.33550481902268
1602000,10,75,65,110,10,7,6,6,5,5,5,0,1,0,1,28,21,3,12,7,7,5,8,5,4,5,0,1,0,1,-0.0528199401458571,-1.08296279422934
1603000,10,90,30,124,10,9,10,10,5,5,5,0,1,0,1,28,26,2,16,9,9,8,8,5,5,5,0,1,0,1,-0.0528199401458571,-1.08296279422934
1615000,12,85,90,145,10,10,8,8,6,6,5,0,0,1,1,110,28,3,16,6,6,8,9,6,6,5,0,0,1,1,1.283830115446,1.25014713855497
1616000,11,85,80,161,10,10,10,10,3,5,3,0,0,1,1,91,30,4,14,10,9,10,10,4,5,4,0,0,1,1,0.615505087650072,0.709548495592749
1623000,12,95,90,129,10,10,10,9,4,5,5,0,0,0,1,100,24,4,16,8,9,8,9,4,5,5,0,0,0,1,1.283830115446,0.965621536995904
1624000,12,85,95,145,7,9,10,9,5,3,3,0,0,0,1,102,32,2,14,6,9,8,7,5,5,1,0,0,0,1,1.283830115446,1.02252665730772
1632000,11,55,75,121,10,10,10,10,5,5,4,0,0,0,1,91,15,4,6,10,9,9,10,5,5,4,0,0,0,1,0.615505087650072,0.709548495592749
1639000,7,35,15,110,8,9,6,7,5,3,4,1,0,1,1,15,22,1,8,7,8,4,6,4,3,3,1,0,1,1,-2.05779502353364,-1.45284607625612
1644000,9,65,30,103,10,10,7,10,4,4,5,0,0,0,1,20,13,3,8,9,8,4,10,4,4,4,0,0,0,1,-0.721144967941786,-1.31058327547659
1657000,10,55,90,135,10,9,7,10,3,3,1,0,0,1,1,37,37,3,6,9,8,6,8,3,3,1,0,0,1,1,-0.0528199401458571,-0.826889752826185
1658000,11,100,95,145,10,10,8,9,6,5,5,0,1,0,1,102,31,4,15,10,8,8,10,6,5,5,0,1,0,1,0.615505087650072,1.02252665730772
1661000,11,90,65,124,8,10,10,10,6,6,5,0,1,0,1,95,23,4,13,10,9,8,10,5,5,5,0,1,0,1,0.615505087650072,0.823358736216373
1670000,10,65,35,121,9,7,8,10,5,3,4,0,1,1,1,91,26,2,7,10,6,8,10,6,2,4,0,1,1,1,-0.0528199401458571,0.709548495592749
1672000,9,50,45,110,9,8,8,8,3,2,4,1,0,1,1,37,22,1,7,7,7,7,6,3,3,2,1,0,1,1,-0.721144967941786,-0.826889752826185
1676000,11,85,95,135,10,10,8,9,4,5,5,0,1,1,1,102,26,4,12,10,9,8,9,4,6,5,0,1,1,1,0.615505087650072,1.02252665730772
1678000,6,30,25,82,9,8,5,10,5,3,1,0,0,0,1,15,18,0,8,6,3,4,7,4,4,3,0,0,0,1,-2.72612005132957,-1.45284607625612
1686000,11,80,80,128,10,10,10,10,5,3,4,0,0,1,1,81,28,3,11,10,9,10,9,5,3,4,0,0,1,1,0.615505087650072,0.425022894033687
1689000,8,45,65,114,6,9,9,10,3,3,2,0,0,0,1,20,14,1,5,9,9,8,10,3,3,3,1,0,0,1,-1.38946999573772,-1.31058327547659
1700000,12,90,100,140,9,10,9,10,3,2,4,0,0,0,1,125,30,3,10,10,9,10,10,3,2,4,0,0,0,1,1.283830115446,1.67693554089356
1703000,12,95,60,131,8,10,9,7,5,6,5,0,1,0,1,125,24,4,17,9,9,9,7,6,6,4,0,1,0,1,1.283830115446,1.67693554089356
1706000,9,70,35,124,8,10,5,10,3,6,5,1,0,1,1,28,31,4,10,8,9,7,9,3,6,2,1,0,1,1,-0.721144967941786,-1.08296279422934
1716000,11,50,50,131,8,9,3,10,4,4,5,0,0,0,1,95,17,4,7,9,9,5,9,3,4,4,0,0,0,1,0.615505087650072,0.823358736216373
1720000,10,80,60,140,10,10,9,10,3,4,3,0,0,1,1,70,28,3,8,9,7,9,8,3,3,5,0,0,1,1,-0.0528199401458571,0.112044732318719
1733000,9,70,65,129,10,10,8,10,2,3,3,1,0,1,1,0,28,4,9,5,7,8,9,2,3,3,1,0,1,1,-0.721144967941786,-1.87963447859471
1736000,12,65,85,140,10,10,4,9,3,5,5,0,0,1,1,102,23,3,10,8,7,6,9,3,5,5,0,0,1,1,1.283830115446,1.02252665730772
1737000,11,90,100,145,10,10,10,8,6,5,5,0,0,1,1,46,21,3,12,10,9,10,9,6,5,5,0,0,1,1,0.615505087650072,-0.570816711423029
1744000,10,90,90,121,10,10,8,10,3,3,4,1,0,1,1,91,25,3,11,10,9,6,8,3,3,3,1,0,1,1,-0.0528199401458571,0.709548495592749
1750000,11,80,70,140,7,10,10,10,6,6,5,0,0,1,1,81,29,2,9,10,9,10,10,6,6,5,0,0,1,1,0.615505087650072,0.425022894033687
1764000,12,85,90,121,9,8,3,8,3,4,4,0,0,0,1,125,23,4,13,10,5,7,10,4,4,4,0,0,0,1,1.283830115446,1.67693554089356
1766000,10,60,55,135,9,10,7,10,3,2,1,0,0,1,1,75,24,1,14,10,9,7,8,3,2,2,0,0,1,1,-0.0528199401458571,0.25430753309825
1774000,9,80,90,99,7,8,5,9,3,3,1,0,0,0,1,30,25,2,8,7,8,5,10,3,3,2,0,0,0,1,-0.721144967941786,-1.02605767391753
1780000,7,55,20,107,10,8,7,10,3,2,1,0,0,0,1,20,16,2,4,10,9,9,10,3,2,2,0,0,0,1,-2.05779502353364,-1.31058327547659
1785000,8,50,25,103,9,7,5,10,2,3,3,0,0,0,1,20,16,2,10,9,8,10,10,2,3,3,0,0,0,1,-1.38946999573772,-1.31058327547659
1786000,11,80,65,154,10,10,9,10,6,5,4,0,1,1,1,50,23,4,11,10,9,10,10,5,5,3,0,0,1,1,0.615505087650072,-0.457006470799405
1788000,11,50,80,154,3,8,4,10,5,5,5,0,0,0,1,102,26,3,12,7,7,5,9,5,5,4,0,0,0,1,0.615505087650072,1.02252665730772
1790000,11,65,65,117,9,10,10,9,4,4,5,0,0,0,1,81,20,3,9,10,9,8,9,3,4,5,0,0,0,1,0.615505087650072,0.425022894033687
1791000,9,35,85,103,7,8,8,8,3,3,1,0,0,1,1,28,19,3,8,8,9,6,10,3,3,1,0,0,1,1,-0.721144967941786,-1.08296279422934
1805000,11,85,75,117,9,8,8,10,5,6,4,0,0,1,1,81,25,4,13,10,9,10,10,4,6,3,0,0,1,1,0.615505087650072,0.425022894033687
1806000,8,20,65,107,10,9,7,9,4,2,3,0,0,1,1,60,17,3,4,10,8,6,10,4,2,3,0,0,1,1,-1.38946999573772,-0.172480869240343
1811000,11,85,85,135,10,10,10,10,5,3,5,0,0,1,1,100,23,4,12,10,9,10,9,5,3,3,0,0,0,1,0.615505087650072,0.965621536995904
1813000,11,45,80,124,10,8,9,10,5,5,5,0,0,1,1,113,18,3,9,10,8,8,10,5,4,5,0,0,1,1,0.615505087650072,1.33550481902268
1816000,10,70,75,114,6,4,2,9,4,4,1,0,0,1,1,20,19,3,7,9,7,7,9,3,4,4,0,0,1,1,-0.0528199401458571,-1.31058327547659
1836000,11,80,60,121,10,8,6,10,2,2,1,0,0,1,1,46,29,4,10,9,7,9,10,2,2,1,0,0,1,1,0.615505087650072,-0.570816711423029
1846000,11,95,85,129,10,10,10,8,4,6,4,0,0,0,1,95,21,4,14,10,8,10,7,4,6,1,0,0,0,1,0.615505087650072,0.823358736216373
1849000,12,95,75,135,10,10,10,9,3,6,5,0,1,0,1,125,18,4,12,10,9,9,9,3,6,5,0,1,0,1,1.283830115446,1.67693554089356
1850000,8,45,60,117,8,8,3,10,6,3,4,0,0,0,1,28,23,2,5,6,3,3,9,6,3,5,0,0,0,1,-1.38946999573772,-1.08296279422934
1853000,11,40,85,131,8,9,7,10,3,3,2,0,0,1,1,71,18,2,4,5,8,2,3,3,3,5,0,0,1,1,0.615505087650072,0.140497292474625
1859000,12,90,95,135,7,9,4,9,6,4,5,0,1,0,1,113,26,4,13,6,7,9,9,6,4,3,0,1,0,1,1.283830115446,1.33550481902268
1861000,11,85,80,117,9,10,6,10,4,6,3,0,0,0,1,95,19,4,12,9,8,10,10,4,6,4,0,0,0,1,0.615505087650072,0.823358736216373
1868000,12,90,95,161,9,10,10,10,3,5,3,0,0,0,1,125,26,4,15,10,9,9,9,3,5,4,0,0,0,1,1.283830115446,1.67693554089356
1869000,11,65,70,140,10,10,8,10,5,5,5,0,0,0,1,85,22,3,7,10,6,5,9,5,5,5,0,0,0,1,0.615505087650072,0.538833134657312
1883000,11,80,90,161,9,10,9,10,6,6,5,0,0,0,1,105,17,3,13,9,9,10,10,6,6,5,0,0,0,1,0.615505087650072,1.10788433777544
1884000,8,70,75,107,9,8,4,10,3,3,3,0,0,0,1,28,20,2,5,10,8,6,10,3,3,4,0,0,0,1,-1.38946999573772,-1.08296279422934
1887000,11,60,75,135,9,10,10,10,6,6,5,0,1,0,1,102,14,3,9,9,9,10,10,6,6,5,0,1,0,1,0.615505087650072,1.02252665730772
1888000,11,95,70,99,10,10,7,8,6,5,5,0,1,0,1,91,14,3,14,10,9,9,8,5,5,5,0,1,0,1,0.615505087650072,0.709548495592749
1893000,11,55,0,154,10,9,6,10,5,3,5,0,1,0,1,100,22,4,14,10,9,6,10,4,3,5,0,1,0,1,0.615505087650072,0.965621536995904
1894000,7,100,60,110,9,8,7,8,3,6,4,0,0,1,1,20,12,3,13,10,7,7,7,3,5,3,0,0,1,1,-2.05779502353364,-1.31058327547659
1897000,8,50,40,99,7,9,2,5,3,4,2,0,0,1,1,45,23,2,9,8,7,10,7,3,3,1,0,0,1,1,-1.38946999573772,-0.599269271578936
1903000,10,80,50,114,10,10,7,10,3,6,5,0,0,0,1,30,18,3,11,10,9,6,10,3,6,5,0,0,0,1,-0.0528199401458571,-1.02605767391753
1909000,10,80,65,95,10,6,9,10,3,3,5,0,0,0,1,50,20,2,10,10,9,7,9,3,3,4,0,0,0,1,-0.0528199401458571,-0.457006470799405
1912000,10,100,85,121,7,9,7,9,4,4,4,0,0,0,1,70,28,4,15,7,6,5,9,4,4,4,0,0,0,1,-0.0528199401458571,0.112044732318719
1920000,11,95,75,135,6,9,7,10,5,3,4,0,0,0,1,115,31,4,9,9,7,5,10,5,4,1,0,0,0,1,0.615505087650072,1.3924099393345
1921000,11,90,90,145,10,10,10,9,4,2,4,1,0,1,1,110,25,4,12,10,9,10,10,4,2,5,1,0,1,1,0.615505087650072,1.25014713855497
1922000,11,65,70,99,10,9,8,9,3,3,4,0,1,0,1,113,25,4,9,10,8,6,8,3,3,5,0,1,0,1,0.615505087650072,1.33550481902268
1924000,12,85,90,124,9,10,9,6,5,4,5,0,0,1,1,125,21,2,12,10,9,10,8,5,4,5,0,0,1,1,1.283830115446,1.67693554089356
1925000,11,95,90,121,10,9,8,10,6,6,5,0,0,1,1,91,26,4,13,10,8,8,9,6,6,4,0,0,1,1,0.615505087650072,0.709548495592749
